type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_countries,prod_countries_cnt,main_genre,dbscan_clusters
SHOW,2019,25,1.0,7.5,128.0,5.398,10.0,MX,1,animation,-1
SHOW,2019,13,4.0,6.8,119.0,7.582,7.0,CA,1,family,84
SHOW,2020,8,1.0,6.2,24.0,2.148,9.0,US,1,animation,25
SHOW,2019,38,1.0,4.7,2197.0,1.797,10.0,US,1,reality,5
SHOW,2019,43,1.0,6.6,580.0,1.19,6.0,US,1,documentation,35
SHOW,2020,37,1.0,4.7,9695.0,1.363,5.5,IN,1,reality,-1
SHOW,2020,44,1.0,5.8,293.0,5.464,6.7,US,1,reality,5
SHOW,2020,32,1.0,5.3,2680.0,2.372,7.0,IN,1,comedy,90
SHOW,2019,51,2.0,6.8,590.0,2.274,7.7,US,1,reality,5
SHOW,2019,38,1.0,7.2,710.0,1.4,9.0,IN,1,documentation,-1
SHOW,2020,10,2.0,7.2,58.0,1.032,10.0,US,1,family,4
SHOW,2020,63,1.0,5.3,176.0,1.061,10.0,US,1,comedy,1
SHOW,2019,6,3.0,6.4,252.0,8.586,8.4,US,1,animation,25
SHOW,2020,45,1.0,7.7,212.0,14.895,7.7,CN,1,drama,45
SHOW,2020,21,1.0,4.3,3104.0,1.176,10.0,SA,1,drama,-1
SHOW,2019,49,1.0,6.4,131.0,2.114,8.3,TW,1,drama,38
SHOW,2020,51,1.0,6.2,129.0,1.41,7.0,FR,1,comedy,17
SHOW,2020,0,1.0,5.7,102.0,2.157,10.0,DE,1,reality,-1
SHOW,2019,33,3.0,6.2,308.0,4.224,7.1,MX,1,reality,-1
SHOW,2020,37,1.0,5.2,225.0,6.16,6.5,EG,1,comedy,-1
SHOW,2019,42,1.0,7.2,58.0,1.82,9.0,TH,1,drama,74
SHOW,2019,66,1.0,7.1,143.0,2.828,6.9,MX,1,documentation,-1
SHOW,2020,53,1.0,5.0,499.0,5.53,7.9,ZA,1,crime,-1
SHOW,2020,59,1.0,7.9,3057.0,1.974,8.3,XX,1,crime,-1
SHOW,2020,29,2.0,4.3,191.0,7.945,7.0,CO,1,comedy,-1
SHOW,2019,36,1.0,8.0,122.0,4.459,9.0,CN,1,drama,45
SHOW,2020,37,1.0,6.8,388.0,1.137,8.0,US,1,music,-1
SHOW,2019,42,1.0,7.4,70.0,6.024,9.0,HK,1,drama,-1
SHOW,2020,24,1.0,6.4,170.0,1.11,9.7,US,1,reality,5
SHOW,2019,41,1.0,6.6,602.0,2.16,8.0,LB,1,action,-1
SHOW,2020,7,1.0,5.0,163.0,3.313,8.0,US,1,family,4
SHOW,2020,23,1.0,5.0,18.0,1.4,2.0,HK,1,drama,-1
SHOW,2019,24,1.0,5.4,22.0,0.6,10.0,TW,1,drama,38
SHOW,2020,29,1.0,5.2,462.0,1.847,8.3,US,1,reality,5
SHOW,2019,36,1.0,6.6,361.0,1.289,10.0,US,1,reality,5
SHOW,2019,40,1.0,6.8,17.0,3.237,10.0,TH,1,drama,74
SHOW,2020,28,1.0,6.4,112.0,1.532,5.5,US,1,reality,5
SHOW,2019,46,1.0,7.9,18.0,5.114,10.0,TH,1,family,-1
SHOW,2019,30,1.0,7.8,44.0,3.2,9.5,JP,1,documentation,-1
SHOW,2020,40,1.0,7.7,186.0,3.843,8.5,LB,1,drama,-1
SHOW,2020,17,1.0,4.3,237.0,1.598,8.0,IN,1,reality,-1
SHOW,2019,3,1.0,8.0,13.0,1.522,10.0,US,1,family,4
SHOW,2019,44,1.0,7.8,99.0,4.072,7.4,CO,1,comedy,-1
SHOW,2022,51,1.0,3.7,24982.0,1387.392,5.956,US,1,scifi,2
SHOW,2022,50,1.0,7.7,30295.0,68.925,8.1,US,1,crime,20
SHOW,2022,11,1.0,6.8,22287.0,260.169,7.477,GB,1,comedy,0
SHOW,2022,54,1.0,8.2,627.0,19.552,7.0,US,1,documentation,35
SHOW,2022,27,1.0,5.7,4196.0,7.322,7.0,US,1,comedy,1
SHOW,2022,49,1.0,7.4,7174.0,10.307,7.4,US,1,crime,20
SHOW,2022,25,1.0,5.7,2203.0,481.983,6.5,US,1,scifi,2
SHOW,2021,64,1.0,7.7,106385.0,73.108,7.613,US,1,fantasy,71
SHOW,2022,68,1.0,6.8,61061.0,74.876,6.8,US,1,drama,13
SHOW,2022,38,1.0,4.9,691.0,3.681,6.7,GB,1,reality,18
SHOW,2022,46,1.0,7.0,23981.0,11.678,7.5,GB,2,drama,41
SHOW,2021,41,1.0,9.0,186899.0,106.45,9.081,US,1,scifi,2
SHOW,2021,55,2.0,8.0,426967.0,361.925,7.821,KR,1,action,33
SHOW,2022,70,1.0,5.2,5142.0,904.326,7.998,KR,1,action,33
SHOW,2022,28,3.0,8.7,45476.0,165.66,9.027,GB,1,romance,-1
SHOW,2022,51,1.0,6.3,22435.0,18.516,6.6,US,1,drama,13
SHOW,2021,54,1.0,8.4,77885.0,0.6,8.0,US,1,drama,13
SHOW,2022,42,1.0,5.3,181.0,8.976,8.1,US,1,reality,5
SHOW,2022,25,1.0,6.7,854.0,23.009,6.8,JP,1,animation,8
SHOW,2022,45,1.0,5.8,502.0,0.6,6.643,ES,1,action,86
SHOW,2021,56,1.0,6.9,4037.0,6.332,6.3,GB,1,drama,41
SHOW,2022,49,1.0,6.4,23605.0,252.955,8.4,US,1,thriller,47
SHOW,2022,49,1.0,7.1,815.0,8.782,7.3,PL,1,drama,73
SHOW,2022,47,1.0,6.0,318.0,9.01,6.2,DE,1,comedy,85
SHOW,2021,50,1.0,6.2,511.0,87.031,7.1,ES,1,drama,49
SHOW,2022,80,1.0,8.6,878.0,108.72,8.0,KR,1,drama,53
SHOW,2022,26,1.0,6.1,8726.0,8.239,5.9,US,1,comedy,1
SHOW,2022,34,1.0,6.8,11466.0,5.846,6.2,US,1,comedy,1
SHOW,2022,51,1.0,7.1,34833.0,236.161,7.98,US,1,war,48
SHOW,2021,52,1.0,7.6,80009.0,28.08,8.2,US,1,scifi,2
SHOW,2022,24,1.0,5.9,742.0,656.832,7.5,US,1,action,10
SHOW,2022,57,1.0,6.1,1145.0,5.959,6.6,US,1,crime,20
SHOW,2022,26,1.0,6.3,41822.0,14.902,7.0,US,1,thriller,47
SHOW,2022,64,1.0,7.0,131.0,51.111,7.2,KR,1,drama,53
SHOW,2022,20,1.0,4.7,165.0,6.998,6.6,US,1,documentation,35
SHOW,2022,54,1.0,7.3,45954.0,61.695,7.4,US,1,drama,13
SHOW,2021,47,1.0,6.9,30197.0,11.449,7.2,GB,1,crime,46
SHOW,2022,29,1.0,4.6,563.0,20.51,5.7,US,1,reality,5
SHOW,2022,61,2.0,7.5,45027.0,491.672,8.452,KR,1,action,33
SHOW,2022,52,1.0,7.9,1684.0,2.583,7.9,US,1,documentation,35
SHOW,2021,27,1.0,5.8,9500.0,83.312,7.9,US,1,scifi,2
SHOW,2022,25,1.0,6.8,348.0,39.001,7.6,CO,1,comedy,-1
SHOW,2022,57,1.0,8.2,165.0,4.726,8.4,DK,1,drama,-1
SHOW,2022,46,1.0,7.0,664.0,16.71,6.9,JP,1,animation,8
SHOW,2021,45,2.0,7.8,50215.0,63.287,8.0,US,1,drama,13
SHOW,2021,50,1.0,7.2,59293.0,29.851,7.6,GB,1,thriller,58
SHOW,2022,39,2.0,5.3,527.0,9.277,8.1,US,1,drama,13
SHOW,2021,46,3.0,7.5,102888.0,66.66,7.9,FR,1,crime,-1
SHOW,2022,44,1.0,6.9,3115.0,2.873,6.4,US,1,documentation,35
SHOW,2021,27,2.0,6.8,2589.0,5.205,8.7,US,1,family,4
SHOW,2022,61,1.0,7.4,7958.0,14.127,6.9,SE,1,thriller,-1
SHOW,2022,27,1.0,5.3,929.0,47.136,6.5,US,1,scifi,2
SHOW,2021,24,2.0,7.0,5175.0,50.254,8.333,US,1,scifi,2
SHOW,2021,28,2.0,7.6,16616.0,42.395,8.2,US,1,comedy,1
SHOW,2022,48,1.0,7.1,382.0,4.182,7.0,US,1,reality,5
SHOW,2022,46,1.0,6.8,2867.0,39.696,6.75,BE,1,thriller,-1
SHOW,2021,64,1.0,7.5,743.0,34.287,8.8,KR,1,drama,53
SHOW,2022,32,1.0,7.4,339.0,7.588,7.7,GB,1,documentation,64
SHOW,2022,52,1.0,5.8,6134.0,3.403,5.3,US,1,documentation,35
SHOW,2021,45,1.0,6.6,35427.0,17.479,6.8,US,1,scifi,2
SHOW,2022,15,2.0,7.4,6513.0,96.8,8.0,US,1,animation,25
SHOW,2021,52,1.0,6.6,23099.0,193.725,7.6,KR,1,scifi,30
SHOW,2021,30,3.0,7.1,337.0,11.854,8.0,IL,1,drama,50
SHOW,2022,48,1.0,6.8,1674.0,19.965,6.7,ES,1,crime,80
SHOW,2022,49,1.0,6.2,7047.0,13.736,7.5,US,1,drama,13
SHOW,2021,43,1.0,7.1,15028.0,57.609,6.9,US,1,thriller,47
SHOW,2022,30,1.0,6.7,682.0,4.603,5.5,US,1,documentation,35
SHOW,2021,47,2.0,5.4,20549.0,165.068,7.1,US,1,comedy,1
SHOW,2021,39,1.0,7.4,17567.0,42.104,7.2,US,1,drama,13
SHOW,2021,46,1.0,7.2,51476.0,40.623,7.644,US,2,crime,20
SHOW,2021,53,1.0,7.0,6309.0,6.871,7.3,US,1,documentation,35
SHOW,2021,71,2.0,6.7,1671.0,27.824,5.7,ES,1,action,86
SHOW,2022,41,1.0,8.2,1097.0,2.852,6.7,US,1,reality,5
SHOW,2021,24,2.0,7.8,5462.0,132.754,8.253,JP,1,drama,9
SHOW,2021,45,1.0,6.9,19592.0,94.568,8.0,KR,1,scifi,30
SHOW,2021,55,1.0,7.7,42817.0,49.565,7.7,DK,1,crime,-1
SHOW,2021,50,1.0,7.4,20748.0,9.959,7.7,US,1,drama,13
SHOW,2022,45,1.0,7.5,2684.0,12.437,7.1,FR,1,drama,51
SHOW,2021,30,1.0,7.2,16331.0,6.775,7.0,US,1,drama,13
SHOW,2021,51,1.0,8.2,3238.0,6.232,7.7,GB,1,documentation,64
SHOW,2022,50,1.0,8.4,83.0,8.413,9.071,TH,1,drama,74
SHOW,2021,57,1.0,7.6,42371.0,12.904,7.6,GB,1,crime,46
SHOW,2022,93,1.0,8.0,8319.0,3.852,7.1,US,1,documentation,35
SHOW,2021,62,1.0,8.0,9132.0,7.209,7.3,US,1,war,48
SHOW,2022,49,1.0,5.9,845.0,14.164,6.0,FR,2,drama,51
SHOW,2022,27,1.0,7.2,5579.0,21.344,6.5,US,1,animation,25
SHOW,2021,50,1.0,7.8,19737.0,86.286,8.3,KR,1,thriller,60
SHOW,2022,41,1.0,5.4,4145.0,198.535,7.3,ES,2,action,86
SHOW,2021,131,1.0,8.1,3780.0,51.341,7.8,MX,1,comedy,75
SHOW,2022,66,1.0,7.7,1844.0,1.844,7.6,US,1,documentation,35
SHOW,2021,41,3.0,6.4,13960.0,119.334,7.7,MX,1,drama,39
SHOW,2021,45,2.0,8.3,29025.0,43.342,8.8,SE,1,drama,76
SHOW,2021,47,1.0,7.5,14681.0,18.504,7.3,US,1,drama,13
SHOW,2021,29,1.0,6.8,3913.0,3.126,6.4,SE,1,crime,-1
SHOW,2021,45,1.0,6.7,37848.0,59.076,7.3,US,1,scifi,2
SHOW,2022,47,1.0,6.1,2288.0,6.901,7.2,PL,1,crime,52
SHOW,2021,58,1.0,7.8,29670.0,15.042,7.8,ES,1,thriller,69
SHOW,2022,48,1.0,6.1,5789.0,13.009,7.2,TR,1,scifi,-1
SHOW,2021,44,1.0,7.0,8602.0,20.178,7.5,IL,1,drama,50
SHOW,2022,44,1.0,7.0,7377.0,5.849,6.9,TR,1,thriller,-1
SHOW,2022,42,1.0,7.0,6370.0,6.409,6.564,GB,1,documentation,64
SHOW,2021,20,1.0,6.8,1323.0,1.35,7.2,US,1,documentation,35
SHOW,2022,61,1.0,8.1,7806.0,183.465,8.3,KR,1,drama,53
SHOW,2022,62,1.0,7.2,459.0,56.948,7.667,KR,1,drama,53
SHOW,2021,50,2.0,6.8,39519.0,97.114,8.373,US,1,scifi,2
SHOW,2021,26,2.0,5.3,26422.0,26.04,6.8,US,1,family,4
SHOW,2021,24,4.0,7.0,379.0,15.275,9.0,US,1,animation,25
SHOW,2022,61,1.0,7.7,8564.0,30.75,8.582,KR,1,drama,53
SHOW,2021,43,1.0,6.8,1748.0,5.935,6.9,US,1,crime,20
SHOW,2022,68,1.0,8.4,1400.0,16.528,8.1,KR,1,drama,53
SHOW,2022,50,1.0,5.7,1532.0,12.612,6.8,ES,1,scifi,-1
SHOW,2022,28,1.0,6.3,1433.0,10.719,7.8,DE,2,drama,68
SHOW,2022,51,1.0,5.7,1121.0,4.446,6.0,US,1,documentation,35
SHOW,2021,47,1.0,7.5,24892.0,15.428,7.4,US,1,documentation,35
SHOW,2021,27,1.0,7.4,8484.0,11.324,7.5,US,1,documentation,35
SHOW,2022,52,1.0,5.5,1694.0,119.993,6.9,PL,1,scifi,-1
SHOW,2022,47,1.0,8.1,8.0,4.457,6.9,US,1,crime,20
SHOW,2022,26,1.0,6.7,848.0,7.973,7.8,JP,1,drama,9
SHOW,2021,54,1.0,7.4,46343.0,71.27,8.1,US,1,drama,13
SHOW,2022,61,1.0,7.1,6665.0,94.08,7.4,US,1,documentation,35
SHOW,2021,41,2.0,7.1,3250.0,12.506,7.0,US,1,crime,20
SHOW,2022,41,1.0,4.3,1246.0,7.199,6.584,DK,1,scifi,-1
SHOW,2022,39,1.0,5.7,2411.0,3.846,7.6,US,1,reality,5
SHOW,2021,33,1.0,6.3,3141.0,9.423,7.3,NO,1,drama,-1
SHOW,2021,18,1.0,7.3,3724.0,20.159,8.591,JP,1,animation,8
SHOW,2022,76,1.0,8.7,5746.0,57.97,8.6,KR,1,drama,53
SHOW,2021,67,1.0,8.0,8164.0,11.997,8.2,DE,1,drama,68
SHOW,2021,44,1.0,7.9,4126.0,5.98,7.0,PT,1,drama,-1
SHOW,2021,42,1.0,6.6,12552.0,13.554,6.9,GB,1,drama,41
SHOW,2022,26,1.0,6.2,1568.0,2.936,5.8,US,2,comedy,1
SHOW,2021,49,1.0,6.3,4083.0,4.375,6.0,FR,1,drama,51
SHOW,2021,53,1.0,6.5,4328.0,5.515,6.9,US,1,crime,20
SHOW,2021,55,1.0,5.9,16799.0,18.971,7.2,US,1,documentation,35
SHOW,2021,24,2.0,6.2,4923.0,168.41,8.629,JP,1,animation,8
SHOW,2022,85,1.0,6.7,6536.0,3.341,6.8,GB,1,documentation,64
SHOW,2022,44,2.0,6.4,1824.0,273.963,8.074,CO,1,thriller,-1
SHOW,2021,48,1.0,6.7,525.0,8.664,7.9,CH,1,drama,-1
SHOW,2022,43,1.0,5.9,913.0,2.222,5.5,US,1,reality,5
SHOW,2022,18,1.0,6.7,140.0,1.868,7.0,US,1,comedy,1
SHOW,2021,29,1.0,8.1,7296.0,3.576,7.6,US,1,comedy,1
SHOW,2021,27,1.0,6.3,5294.0,10.637,7.2,US,1,animation,25
SHOW,2021,22,2.0,3.6,254.0,5.946,9.5,US,1,comedy,1
SHOW,2021,25,1.0,7.7,1956.0,8.106,7.7,JP,1,animation,8
SHOW,2022,27,1.0,8.4,2281.0,13.897,6.9,JP,1,animation,8
SHOW,2022,69,1.0,7.7,2783.0,117.687,7.5,KR,1,scifi,30
SHOW,2021,25,2.0,6.6,1685.0,211.093,8.049,JP,1,animation,8
SHOW,2021,30,1.0,7.1,2254.0,6.317,7.2,JP,1,action,7
SHOW,2022,53,1.0,6.5,87.0,116.074,9.0,TW,1,comedy,36
SHOW,2021,81,1.0,8.4,16358.0,50.764,8.8,KR,1,action,33
SHOW,2021,55,1.0,6.8,5234.0,6.016,6.5,GB,1,documentation,64
SHOW,2021,25,3.0,5.8,1679.0,22.627,7.078,US,1,animation,25
SHOW,2022,49,1.0,5.4,1759.0,2.696,6.2,US,1,reality,5
SHOW,2021,46,1.0,7.0,13472.0,52.807,7.2,IS,1,drama,-1
SHOW,2022,35,1.0,5.0,590.0,3.658,8.2,GB,1,scifi,23
SHOW,2021,19,1.0,8.7,8053.0,24.559,8.3,IT,1,drama,72
SHOW,2021,29,1.0,7.0,3803.0,20.878,7.4,PH,1,horror,-1
SHOW,2021,51,1.0,8.2,1684.0,8.514,7.9,GB,1,documentation,64
SHOW,2021,46,2.0,7.9,1181.0,4.822,8.5,US,2,documentation,35
SHOW,2021,78,1.0,8.4,11060.0,40.151,8.2,KR,1,comedy,29
SHOW,2021,21,1.0,6.4,4877.0,5.6,7.0,US,1,documentation,35
SHOW,2021,46,1.0,7.0,2553.0,39.002,7.3,FR,1,action,28
SHOW,2021,26,3.0,7.8,17848.0,29.69,8.0,US,1,scifi,2
SHOW,2021,44,1.0,8.4,2267.0,39.102,9.0,CN,1,drama,45
SHOW,2021,55,1.0,7.4,3807.0,11.161,7.1,ES,1,drama,49
SHOW,2021,26,1.0,6.6,2575.0,37.817,8.4,JP,1,thriller,-1
SHOW,2022,41,1.0,7.1,602.0,5.137,7.0,US,1,reality,5
SHOW,2022,14,2.0,5.8,620.0,17.106,7.3,US,1,action,10
SHOW,2021,40,1.0,7.6,1721.0,2.468,7.2,US,1,reality,5
SHOW,2022,66,1.0,8.5,1150.0,23.177,8.8,KR,1,drama,53
SHOW,2022,46,1.0,6.3,3039.0,7.481,7.9,TR,1,drama,62
SHOW,2021,48,1.0,6.4,2172.0,18.734,6.5,KR,1,documentation,-1
SHOW,2021,50,1.0,7.9,1857.0,6.054,6.7,US,1,documentation,35
SHOW,2021,37,2.0,5.8,3052.0,7.476,8.2,US,1,reality,5
SHOW,2022,47,1.0,7.4,939.0,1.854,5.6,FR,1,comedy,17
SHOW,2021,24,1.0,5.8,4451.0,8.866,6.9,US,1,comedy,1
SHOW,2021,66,1.0,8.1,3010.0,16.207,8.4,KR,1,crime,57
SHOW,2022,66,1.0,7.1,1617.0,13.284,8.7,KR,1,drama,53
SHOW,2021,23,1.0,6.9,2223.0,14.952,7.6,US,1,documentation,35
SHOW,2022,40,2.0,6.2,2492.0,138.589,7.455,MX,1,drama,39
SHOW,2021,32,1.0,6.4,2961.0,8.188,5.2,FR,1,comedy,17
SHOW,2021,32,1.0,5.5,7282.0,29.999,6.682,US,1,drama,13
SHOW,2021,47,2.0,7.9,7810.0,8.116,7.2,TR,1,drama,62
SHOW,2021,47,1.0,6.7,12043.0,37.998,7.179,DE,1,scifi,-1
SHOW,2021,7,1.0,5.1,21.0,1.557,7.0,US,1,animation,25
SHOW,2021,25,1.0,6.9,1728.0,56.636,8.3,JP,1,comedy,27
SHOW,2022,46,1.0,6.5,1040.0,6.233,5.9,CL,1,drama,-1
SHOW,2022,37,1.0,6.9,89.0,4.417,9.0,KR,1,drama,53
SHOW,2022,51,1.0,7.0,608.0,6.078,8.1,JP,1,crime,-1
SHOW,2021,71,1.0,7.3,2063.0,10.958,8.1,KR,1,scifi,30
SHOW,2021,45,1.0,7.4,9944.0,7.749,7.6,IN,1,history,-1
SHOW,2022,29,1.0,7.0,749.0,1.915,7.6,JP,1,comedy,27
SHOW,2021,34,2.0,7.1,3034.0,8.058,7.0,IT,1,romance,-1
SHOW,2021,29,2.0,7.6,2045.0,9.038,7.6,US,1,scifi,2
SHOW,2021,42,1.0,6.2,1564.0,4.16,6.5,US,1,crime,20
SHOW,2021,58,1.0,7.8,1281.0,14.953,7.0,US,1,war,48
SHOW,2022,61,1.0,8.0,2633.0,63.286,8.2,KR,1,drama,53
SHOW,2021,53,1.0,5.9,14927.0,10.125,7.5,GB,1,crime,46
SHOW,2021,37,2.0,7.7,18.0,10.14,7.1,BR,1,thriller,-1
SHOW,2022,32,2.0,6.4,564.0,11.016,7.6,JP,1,scifi,11
SHOW,2022,45,1.0,6.0,136.0,400.035,8.1,US,1,comedy,1
SHOW,2021,60,1.0,7.3,1881.0,2.293,7.9,DE,1,crime,-1
SHOW,2021,54,1.0,6.1,2028.0,0.6,6.8,US,1,documentation,35
SHOW,2022,32,1.0,6.2,532.0,7.276,6.3,DK,1,drama,-1
SHOW,2022,42,1.0,8.3,530.0,16.75,5.9,CN,1,drama,45
SHOW,2022,26,1.0,6.8,741.0,2.01,7.7,US,1,comedy,1
SHOW,2021,60,1.0,7.0,8500.0,10.533,7.3,US,1,crime,20
SHOW,2021,47,1.0,6.5,1464.0,14.064,7.2,PL,1,thriller,-1
SHOW,2021,34,1.0,6.7,2044.0,7.337,6.9,US,1,documentation,35
SHOW,2022,0,1.0,6.1,750.0,1.125,7.2,US,1,reality,5
SHOW,2021,71,1.0,7.0,3815.0,13.956,7.2,KR,1,drama,53
SHOW,2021,49,1.0,7.0,1114.0,4.722,6.3,US,1,reality,5
SHOW,2021,69,1.0,6.9,619.0,18.817,7.3,KR,1,comedy,29
SHOW,2021,24,1.0,7.1,77.0,2.178,8.3,NL,1,comedy,-1
SHOW,2021,43,1.0,6.6,2804.0,6.297,7.7,US,1,documentation,35
SHOW,2022,70,1.0,6.5,120.0,5.439,6.2,KR,1,drama,53
SHOW,2022,51,1.0,6.9,369.0,2.821,5.4,NO,1,documentation,-1
SHOW,2022,42,1.0,6.3,92.0,11.242,8.5,FR,1,reality,-1
SHOW,2021,23,1.0,7.5,948.0,2.598,6.3,US,1,animation,25
SHOW,2021,29,1.0,6.2,5150.0,8.838,7.81,US,1,drama,13
SHOW,2021,23,1.0,5.3,1488.0,4.25,6.5,US,1,animation,25
SHOW,2022,73,1.0,7.9,150.0,6.647,9.4,KR,1,drama,53
SHOW,2021,27,3.0,6.5,8706.0,39.825,7.7,ES,1,drama,49
SHOW,2021,53,2.0,7.7,890.0,712.899,7.391,ES,1,documentation,88
SHOW,2021,22,1.0,8.4,1568.0,4.774,7.7,US,1,documentation,35
SHOW,2021,70,1.0,7.7,1169.0,11.801,7.5,KR,1,thriller,60
SHOW,2021,35,1.0,4.7,768.0,5.597,5.9,US,1,reality,5
SHOW,2022,57,2.0,7.1,535.0,2.581,7.5,JP,1,reality,61
SHOW,2021,30,1.0,7.4,2427.0,5.375,7.3,IT,1,drama,72
SHOW,2021,24,1.0,5.5,4165.0,45.71,7.0,DK,1,thriller,-1
SHOW,2021,46,2.0,4.2,742.0,4.397,6.9,ES,1,reality,91
SHOW,2021,44,1.0,5.5,1426.0,22.071,7.3,GB,1,documentation,64
SHOW,2022,46,1.0,7.4,1840.0,5.758,8.3,NL,1,drama,-1
SHOW,2021,49,1.0,6.5,3974.0,5.848,7.125,US,1,thriller,47
SHOW,2022,25,1.0,6.5,407.0,5.716,6.7,US,1,animation,25
SHOW,2021,23,2.0,5.8,168.0,36.732,9.3,SG,2,animation,-1
SHOW,2021,70,1.0,7.2,4939.0,47.096,8.0,KR,1,drama,53
SHOW,2021,25,1.0,6.6,1159.0,11.578,7.0,JP,1,animation,8
SHOW,2021,57,1.0,8.3,2531.0,9.485,7.7,US,1,documentation,35
SHOW,2021,43,2.0,7.6,8380.0,6.964,7.1,SE,1,crime,-1
SHOW,2022,0,1.0,6.6,662.0,5.829,6.3,BR,1,drama,77
SHOW,2021,43,1.0,7.9,7629.0,4.389,7.7,IN,1,thriller,-1
SHOW,2022,40,1.0,6.4,1500.0,13.644,6.8,IT,1,drama,72
SHOW,2021,52,1.0,8.6,5634.0,15.536,7.8,KR,1,drama,53
SHOW,2022,54,1.0,7.0,947.0,11.208,6.0,ES,1,drama,49
SHOW,2022,41,1.0,3.9,2879.0,43.523,7.3,ES,1,reality,91
SHOW,2022,30,1.0,7.7,421.0,3.289,7.6,GB,1,documentation,64
SHOW,2021,45,1.0,5.7,1766.0,30.462,7.1,ES,1,drama,49
SHOW,2021,33,1.0,6.7,1142.0,2.167,7.6,US,1,reality,5
SHOW,2021,25,1.0,6.5,1673.0,21.135,7.218,JP,1,animation,8
SHOW,2021,55,1.0,6.0,5.0,7.557,6.5,JP,1,scifi,11
SHOW,2022,48,1.0,6.7,11145.0,4.766,7.7,TR,1,comedy,-1
SHOW,2021,44,1.0,6.9,1131.0,3.364,7.6,CA,1,music,-1
SHOW,2022,36,1.0,5.6,961.0,159.929,7.2,BR,1,comedy,83
SHOW,2022,48,1.0,5.6,281.0,7.658,7.8,BR,1,drama,77
SHOW,2021,24,1.0,6.4,1546.0,2.882,7.7,AU,1,comedy,26
SHOW,2022,55,1.0,6.6,3158.0,31.57,7.316,BR,2,documentation,81
SHOW,2021,27,1.0,6.1,869.0,8.506,6.8,AU,1,drama,14
SHOW,2021,12,1.0,7.4,2319.0,19.939,8.2,ES,1,drama,49
SHOW,2022,9,1.0,5.7,202.0,3.207,5.7,US,1,family,4
SHOW,2022,50,1.0,7.2,1114.0,1.621,1.0,DE,1,reality,-1
SHOW,2022,30,1.0,6.5,209.0,1.302,6.7,IT,1,comedy,-1
SHOW,2021,33,2.0,5.7,444.0,82.278,7.3,MX,1,comedy,75
SHOW,2021,65,1.0,8.8,2179.0,15.637,8.5,KR,1,drama,53
SHOW,2022,30,1.0,5.4,496.0,73.753,7.5,ES,1,scifi,-1
SHOW,2021,46,1.0,7.0,4129.0,4.575,7.3,SE,1,drama,76
SHOW,2021,22,3.0,7.9,1414.0,13.314,8.8,US,1,comedy,1
SHOW,2022,24,1.0,6.2,159.0,116.587,7.563,US,1,animation,25
SHOW,2021,31,1.0,6.4,1550.0,2.428,6.0,IN,1,drama,54
SHOW,2021,34,2.0,6.7,1317.0,6.262,7.4,US,1,documentation,35
SHOW,2021,11,1.0,2.0,555.0,1.287,8.0,US,1,animation,25
SHOW,2021,19,1.0,6.8,466.0,3.01,8.3,US,1,documentation,35
SHOW,2021,30,1.0,7.8,848.0,2.461,7.8,ZA,1,documentation,-1
SHOW,2021,12,3.0,5.8,156.0,11.039,7.0,US,1,animation,25
SHOW,2021,22,1.0,7.1,609.0,7.154,7.4,US,1,family,4
SHOW,2021,13,1.0,6.2,704.0,49.804,6.9,ES,1,comedy,65
SHOW,2021,19,1.0,5.2,569.0,3.268,7.4,US,1,comedy,1
SHOW,2022,37,1.0,6.6,518.0,1.766,6.0,SG,1,documentation,-1
SHOW,2021,49,1.0,7.5,663.0,2.681,9.2,PT,1,drama,-1
SHOW,2021,12,1.0,6.1,737.0,51.19,7.3,ES,1,comedy,65
SHOW,2021,12,1.0,7.3,1952.0,21.175,7.6,ES,1,drama,49
SHOW,2022,32,1.0,2.1,2915.0,3.204,5.8,US,1,reality,5
SHOW,2021,44,1.0,5.7,2392.0,5.661,7.4,AT,2,drama,-1
SHOW,2021,45,1.0,7.8,30.0,1.39,6.0,TH,1,drama,74
SHOW,2021,39,1.0,6.9,1813.0,63.62,7.4,MX,1,drama,39
SHOW,2021,27,1.0,6.5,5528.0,9.56,7.1,US,1,comedy,1
SHOW,2021,13,1.0,7.1,1271.0,6.598,7.1,ES,1,drama,49
SHOW,2021,14,1.0,6.9,2685.0,43.992,7.6,ES,1,drama,49
SHOW,2021,50,1.0,6.4,721.0,4.545,8.1,IT,1,drama,72
SHOW,2022,51,1.0,5.0,339.0,4.011,6.7,US,1,drama,13
SHOW,2021,40,1.0,4.5,797.0,1.82,10.0,US,1,reality,5
SHOW,2021,43,1.0,7.4,4119.0,31.152,7.1,US,1,documentation,35
SHOW,2021,25,2.0,7.2,82.0,4.775,8.5,KR,1,animation,34
SHOW,2021,69,3.0,6.6,467.0,24.115,6.3,KR,1,drama,53
SHOW,2021,34,1.0,5.5,332.0,2.146,5.6,US,1,reality,5
SHOW,2021,35,1.0,7.9,1724.0,8.719,8.2,KR,1,comedy,29
SHOW,2021,24,1.0,6.8,3432.0,4.962,7.8,US,1,drama,13
SHOW,2022,61,1.0,6.4,525.0,5.81,6.4,BR,1,documentation,81
SHOW,2021,31,1.0,8.0,6379.0,3.252,8.2,IN,1,comedy,90
